-2.205 0.00012408
-2.20405 0.000271455
-2.20309 0.000438286
-2.20214 0.000619409
-2.20118 0.000808651
-2.20023 0.000999229
-2.19927 0.00118421
-2.19832 0.00135701
-2.19736 0.00151186
-2.19641 0.00164427
-2.19545 0.00175138
-2.1945 0.00183223
-2.19354 0.00188789
-2.19259 0.00192142
-2.19163 0.00193777
-2.19068 0.00194337
-2.18972 0.00194578
-2.18877 0.00195311
-2.18781 0.00197342
-2.18686 0.00201408
-2.1859 0.00208117
-2.18495 0.00217893
-2.184 0.00230934
-2.18304 0.00247181
-2.18209 0.00266311
-2.18113 0.0028774
-2.18018 0.00310659
-2.17922 0.00334077
-2.17827 0.0035689
-2.17731 0.00377958
-2.17636 0.00396193
-2.1754 0.00410651
-2.17445 0.00420622
-2.17349 0.00425705
-2.17254 0.00425877
-2.17158 0.00421534
-2.17063 0.00413513
-2.16967 0.00403081
-2.16872 0.003919
-2.16776 0.00381961
-2.16681 0.0037549
-2.16586 0.00374839
-2.1649 0.00382356
-2.16395 0.00400243
-2.16299 0.00430423
-2.16204 0.00474408
-2.16108 0.00533184
-2.16013 0.00607124
-2.15917 0.00695931
-2.15822 0.00798618
-2.15726 0.00913529
-2.15631 0.010384
-2.15535 0.0117046
-2.1544 0.0130657
-2.15344 0.0144339
-2.15249 0.0157756
-2.15153 0.017059
-2.15058 0.0182563
-2.14962 0.0193449
-2.14867 0.0203097
-2.14771 0.0211437
-2.14676 0.0218491
-2.14581 0.0224371
-2.14485 0.0229279
-2.1439 0.0233495
-2.14294 0.0237362
-2.14199 0.0241266
-2.14103 0.0245607
-2.14008 0.0250781
-2.13912 0.0257141
-2.13817 0.0264975
-2.13721 0.0274483
-2.13626 0.0285748
-2.1353 0.0298728
-2.13435 0.0313246
-2.13339 0.0328989
-2.13244 0.0345523
-2.13148 0.0362312
-2.13053 0.0378748
-2.12957 0.039419
-2.12862 0.0408011
-2.12767 0.041965
-2.12671 0.0428671
-2.12576 0.043481
